num_robot,opti_t,opti_w_a,opti_w_omega,opti_w_penalty0,opti_w_formation,opti_w_topo,opti_w_sfc,seed,trial,trial_success,solve_success,success_strict,success_any_solution,success_feasible,final_infeasibility,n_solutions,time_topo_s,time_filter_s,time_coarse_s,time_to_s,time_total_s,outer_iters,inner_iters,tf_s,distance_m,config_timed_out
4,1,1,1,10000,1,1,0,5277,19,1,0,0,1,1,1.87064e-07,4,0.504177,0.00111048,1.693,6.87233,24.6304,1,3,147.729,73.7992,0
4,1,1,1,10000,1,1,0,5277,20,1,0,0,1,1,3.88484e-05,4,0.700283,0.00122615,1.681,7.18589,64.0697,1,9,141.652,75.5226,0
4,1,1,1,10000,1,1,0,5277,21,0,0,0,1,0,nan,4,0.511781,0.000978214,1.837,0,7.42042,1,0,35.5029,62.6042,0
4,1,1,1,10000,1,1,0,5277,22,0,0,0,1,0,nan,4,0.752952,0.00108685,2.259,0,9.22307,1,0,35.5029,62.6065,0
4,1,1,1,10000,1,1,0,5277,23,0,0,0,1,0,nan,4,0.675186,0.00133006,2.756,0,9.13885,1,0,35.5029,62.6027,0
4,1,1,1,10000,1,1,0,5277,24,0,0,0,1,0,nan,4,1.03753,0.00141668,2.138,0,6.38586,1,0,35.5029,62.6006,0
4,1,1,1,10000,1,1,0,5277,25,1,0,0,1,1,5.10071e-09,4,0.618779,0.00107731,1.909,7.8584,45.0387,1,5,137.801,76.2464,0
4,1,1,1,10000,1,1,0,5277,26,1,0,0,1,1,3.12878e-09,4,0.60112,0.00104248,2.22,6.3072,67.8554,1,10,136.468,64.9195,0
4,1,1,1,10000,1,1,0,5277,27,1,0,0,1,1,6.39837e-05,4,0.547141,0.00123602,2.143,7.50667,29.0085,1,3,147.567,70.7547,0
4,1,1,1,10000,1,1,0,5277,28,1,0,0,1,1,2.20066e-08,4,0.510868,0.000998375,1.898,6.74518,75.3281,1,11,153.995,74.7992,0
4,1,1,1,10000,1,1,0,5277,29,0,0,0,1,0,nan,4,0.504374,0.00108449,1.74,0,7.98214,1,0,35.5029,62.6017,0
4,1,1,1,10000,1,1,0.5,6277,0,1,0,0,1,1,3.03413e-06,4,0.58211,0.00160098,1.444,5.457,5.3877,1,1,139.076,80.3172,0
4,1,1,1,10000,1,1,0.5,6277,1,0,0,0,1,0,2.51665e+11,4,0.548804,0.00111922,1.618,0,9.87081,1,0,35.5781,1568.04,0
4,1,1,1,10000,1,1,0.5,6277,2,0,0,0,1,0,2.51451e+11,4,0.587704,0.00119103,1.57,0,9.81521,1,0,35.5775,1566.1,0
4,1,1,1,10000,1,1,0.5,6277,3,0,0,0,1,0,nan,4,0.539276,0.00104511,1.571,0,2.81688,1,0,35.5029,62.6019,0
4,1,1,1,10000,1,1,0.5,6277,4,0,0,0,1,0,2.51477e+11,4,0.574427,0.000988529,1.598,0,7.80505,1,0,35.5774,1569.26,0
4,1,1,1,10000,1,1,0.5,6277,5,1,0,0,1,1,7.09462e-05,4,0.493678,0.00149263,1.681,7.206,10.6198,1,1,138.827,81.6708,0
4,1,1,1,10000,1,1,0.5,6277,6,1,0,0,1,1,2.38575e-06,4,0.530139,0.00183323,1.583,7.338,15.7625,1,2,137.936,85.8855,0
4,1,1,1,10000,1,1,0.5,6277,7,1,0,0,1,1,1.51978e-05,4,0.583913,0.0011361,1.81,7.494,34.0445,1,4,159.753,92.3567,0
4,1,1,1,10000,1,1,0.5,6277,8,1,0,0,1,1,4.84736e-06,4,0.611218,0.000896928,1.887,8.998,22.2741,1,2,147.468,87.8134,0
4,1,1,1,10000,1,1,0.5,6277,9,1,0,0,1,1,1.68658e-08,4,0.502716,0.00101007,1.846,7.47767,42.618,1,6,165.296,89.0066,0
4,1,1,1,10000,1,1,0.5,6277,10,0,0,0,1,0,nan,4,0.697566,0.00195157,2.452,0,5.96488,1,0,35.5029,62.6025,0
4,1,1,1,10000,1,1,0.5,6277,11,1,0,0,1,1,6.0507e-05,4,0.810829,0.00157527,2.249,8.2735,36.6498,1,4,173.39,89.6003,0
4,1,1,1,10000,1,1,0.5,6277,12,1,0,0,1,1,7.10463e-05,4,0.645536,0.00154335,1.685,7.383,9.83894,1,1,140.053,81.8815,0
4,1,1,1,10000,1,1,0.5,6277,13,1,0,0,1,1,3.00459e-06,4,0.513014,0.000975613,1.552,9.695,14.915,1,1,137.811,81.7337,0
4,1,1,1,10000,1,1,0.5,6277,14,0,0,0,1,0,nan,4,0.550393,0.00111472,1.666,0,5.17541,1,0,35.5029,62.6059,0
4,1,1,1,10000,1,1,0.5,6277,15,1,0,0,1,1,7.09588e-05,4,-1.86762,0.000908492,1.502,9.151,14.7496,1,1,138.702,83.3765,0
4,1,1,1,10000,1,1,0.5,6277,16,1,0,0,1,1,2.37849e-06,4,0.535005,0.00135474,2.416,7.47033,27.0246,1,3,137.775,87.6731,0
4,1,1,1,10000,1,1,0.5,6277,17,1,0,0,1,1,7.07937e-05,4,0.869812,0.00146916,2.169,9.104,15.8428,1,1,138.931,81.3959,0
4,1,1,1,10000,1,1,0.5,6277,18,1,0,0,1,1,6.21811e-05,4,0.777335,0.0019275,2.358,9.49967,31.5662,1,3,139.376,89.2182,0
4,1,1,1,10000,1,1,0.5,6277,19,0,0,0,1,0,nan,4,0.740502,0.00114073,3.416,0,10.4986,1,0,35.5029,62.603,0
4,1,1,1,10000,1,1,0.5,6277,20,1,0,0,1,1,7.14973e-05,4,0.790941,0.0010415,2.404,9.612,17.3053,1,1,138.731,81.5314,0
4,1,1,1,10000,1,1,0.5,6277,21,1,0,0,1,1,3.1811e-06,4,-1.59463,0.00117243,2.091,9.928,27.2526,1,2,137.803,84.0077,0
4,1,1,1,10000,1,1,0.5,6277,22,1,0,0,1,1,2.45314e-06,4,0.949906,0.00133479,2.281,7.539,13.1143,1,1,137.828,80.3242,0
4,1,1,1,10000,1,1,0.5,6277,23,1,0,0,1,1,7.81067e-05,4,0.492998,0.0010997,1.628,8.4035,38.1461,1,4,141.846,91.9302,0
4,1,1,1,10000,1,1,0.5,6277,24,1,0,0,1,1,3.81962e-08,4,0.504761,0.00106425,2.457,8.3375,23.0825,1,2,149.09,85.2055,0
4,1,1,1,10000,1,1,0.5,6277,25,1,0,0,1,1,6.43009e-05,4,0.557441,0.00107939,1.613,7.87875,36.4385,1,4,139.54,89.3729,0
4,1,1,1,10000,1,1,0.5,6277,26,1,0,0,1,1,1.51348e-05,4,0.482369,0.00185615,1.611,7.55982,83.4613,1,11,233.429,97.3658,0
4,1,1,1,10000,1,1,0.5,6277,27,0,0,0,1,0,nan,4,0.514678,0.00101985,1.751,0,7.7378,1,0,35.5029,62.6057,0
4,1,1,1,10000,1,1,0.5,6277,28,1,0,0,1,1,6.97783e-06,4,0.541326,0.00101286,1.788,7.837,34.6657,1,4,147.524,91.4212,0
4,1,1,1,10000,1,1,0.5,6277,29,0,0,0,1,0,nan,4,0.52232,0.00126562,1.744,0,8.48501,1,0,35.5029,62.6036,0
4,1,1,1,10000,1,1,1.5,7277,0,1,0,0,1,1,6.20751e-05,4,0.486315,0.0014497,1.511,8.0815,18.5374,1,2,196.085,84.2615,0
4,1,1,1,10000,1,1,1.5,7277,1,0,0,0,1,0,nan,4,0.526349,0.00118618,1.818,0,0.276494,1,0,35.5029,62.5972,0
4,1,1,1,10000,1,1,1.5,7277,2,1,0,0,1,1,4.08708e-06,4,0.501932,0.00100053,1.587,7.663,10.4471,1,1,138.555,82.5154,0
4,1,1,1,10000,1,1,1.5,7277,3,1,0,0,1,1,6.89628e-05,4,0.513223,0.00104606,1.558,7.473,10.3467,1,1,152.037,83.5117,0
4,1,1,1,10000,1,1,1.5,7277,4,1,0,0,1,1,2.41747e-08,4,0.487968,0.00112488,1.685,6.7105,14.2873,1,2,173.731,85.5917,0
4,1,1,1,10000,1,1,1.5,7277,5,0,0,0,1,0,nan,4,0.488832,0.000940721,1.934,0,3.8566,1,0,35.5029,62.6048,0
4,1,1,1,10000,1,1,1.5,7277,6,0,0,0,1,0,nan,4,0.529318,0.00102789,1.831,0,4.01425,1,0,35.5029,62.6027,0
4,1,1,1,10000,1,1,1.5,7277,7,1,0,0,1,1,5.54063e-08,4,0.619533,0.000976448,2.158,7.676,33.4796,1,4,171.759,87.7458,0
4,1,1,1,10000,1,1,1.5,7277,8,1,1,1,1,1,3.35324e-05,4,0.536858,0.00109817,1.737,7.72493,110.226,1,15,138.759,83.0601,0
4,1,1,1,10000,1,1,1.5,7277,9,0,0,0,1,0,nan,4,0.509313,0.00165858,1.731,0,4.14273,1,0,35.5029,62.5976,0
4,1,1,1,10000,1,1,1.5,7277,10,1,0,0,1,1,4.70987e-06,4,0.47889,0.000978825,1.71,7.367,11.7364,1,1,147.473,82.8203,0
4,1,1,1,10000,1,1,1.5,7277,11,1,0,0,1,1,6.49588e-05,4,0.497851,0.00100319,1.796,8.3015,19.0309,1,2,151.003,87.2889,0
4,1,1,1,10000,1,1,1.5,7277,12,1,0,0,1,1,2.51155e-06,4,0.500113,0.00104619,1.767,9.802,12.8178,1,1,137.792,79.7889,0
4,1,1,1,10000,1,1,1.5,7277,13,1,0,0,1,1,5.09143e-06,4,1.07712,0.00171071,2.24,8.777,15.0588,1,1,147.47,83.5815,0
4,1,1,1,10000,1,1,1.5,7277,14,1,0,0,1,1,7.33517e-05,4,0.541361,0.00104858,3.113,9.861,14.4914,1,1,147.809,83.8633,0
4,1,1,1,10000,1,1,1.5,7277,15,0,0,0,1,0,nan,4,0.575586,0.00183141,1.847,0,5.54472,1,0,35.5029,62.6041,0
4,1,1,1,10000,1,1,1.5,7277,16,1,0,0,1,1,6.20424e-05,4,0.556691,0.00118445,1.827,8.469,28.9887,1,3,166.612,88.9299,0
4,1,1,1,10000,1,1,1.5,7277,17,1,0,0,1,1,1.64342e-05,4,0.701152,0.00101085,1.821,7.61608,91.1217,1,12,179.257,90.1958,0
4,1,1,1,10000,1,1,1.5,7277,18,1,0,0,1,1,6.93017e-05,4,0.465308,0.000851277,1.537,8.86425,43.4604,1,4,188.459,90.0804,0
4,1,1,1,10000,1,1,1.5,7277,19,0,0,0,1,0,nan,4,0.72344,0.00171568,1.867,0,7.94032,1,0,35.5029,62.6027,0
4,1,1,1,10000,1,1,1.5,7277,20,0,0,0,1,0,nan,4,0.684773,0.00232247,2.052,0,6.41962,1,0,35.5029,62.6032,0
4,1,1,1,10000,1,1,1.5,7277,21,1,0,0,1,1,4.49793e-06,4,0.702022,0.0010849,1.909,8.41717,54.8322,1,6,147.479,87.0137,0
4,1,1,1,10000,1,1,1.5,7277,22,1,0,0,1,1,6.867e-05,4,0.608156,0.00103212,2.202,8.63633,32.2081,1,3,215.169,93.2636,0
4,1,1,1,10000,1,1,1.5,7277,23,0,0,0,1,0,2.52368e+11,4,0.539507,0.000992748,1.642,0,15.6281,1,0,35.556,1575.25,0
4,1,1,1,10000,1,1,1.5,7277,24,1,0,0,1,1,5.50576e-06,4,0.713055,0.0021336,1.913,9.29,15.8283,1,1,147.461,83.5779,0
4,1,1,1,10000,1,1,1.5,7277,25,1,0,0,1,1,2.72785e-08,4,0.69015,0.00138584,2,7.8774,83.3185,1,10,174.389,90.4199,0
4,1,1,1,10000,1,1,1.5,7277,26,1,0,0,1,1,4.02355e-05,4,0.538445,0.000970899,1.779,7.581,77.0431,1,10,174.807,88.7941,0
4,1,1,1,10000,1,1,1.5,7277,27,0,0,0,1,0,2.5252e+11,4,0.620355,0.00107696,1.718,0,16.3063,1,0,35.5646,1581.5,0
4,1,1,1,10000,1,1,1.5,7277,28,1,0,0,1,1,3.39596e-06,4,0.546299,0.00106049,1.65,7.975,16.7933,1,1,138.003,82.8376,0
4,1,1,1,10000,1,1,1.5,7277,29,1,0,0,1,1,1.74494e-05,4,0.647271,0.00201575,1.742,7.867,13.7678,1,1,138.611,83.0221,0
4,1,1,1,10000,1,1,2,8277,0,0,0,0,1,0,nan,4,0.669501,0.00167744,1.678,0,2.88236,1,0,35.5029,62.6049,0
4,1,1,1,10000,1,1,2,8277,1,1,0,0,1,1,8.13027e-05,4,0.539483,0.00127995,1.539,7.507,30.3788,1,4,214.793,96.8112,0
4,1,1,1,10000,1,1,2,8277,2,1,0,0,1,1,7.08317e-05,4,0.498732,0.00113167,1.532,7.751,10.4533,1,1,144.138,82.2187,0
4,1,1,1,10000,1,1,2,8277,3,1,0,0,1,1,6.85077e-08,4,0.492466,0.00111905,1.574,5.389,11.2289,1,2,176.129,85.6335,0
4,1,1,1,10000,1,1,2,8277,4,0,0,0,1,0,nan,4,0.535659,0.00196644,1.57,0,3.05825,1,0,35.5029,62.6044,0
4,1,1,1,10000,1,1,2,8277,5,1,0,0,1,1,7.79935e-05,4,0.551424,0.000994659,1.5,7.469,10.7419,1,1,140.252,82.3439,0
4,1,1,1,10000,1,1,2,8277,6,0,0,0,1,0,nan,4,0.496598,0.00101963,1.602,0,3.55988,1,0,35.5029,62.6066,0
4,1,1,1,10000,1,1,2,8277,7,0,0,0,1,0,nan,4,0.607607,0.00102988,1.593,0,3.74672,1,0,35.5029,62.6027,0
4,1,1,1,10000,1,1,2,8277,8,0,0,0,1,0,nan,4,0.509172,0.00108211,1.69,0,1.67054,1,0,35.5029,62.6022,0
4,1,1,1,10000,1,1,2,8277,9,1,0,0,1,1,2.90886e-08,4,0.506487,0.000990848,1.571,5.2125,14.4973,1,2,160.516,83.218,0
4,1,1,1,10000,1,1,2,8277,10,0,0,0,1,0,nan,4,0.487089,0.000905037,1.73,0,4.45325,1,0,35.5029,62.6023,0
4,1,1,1,10000,1,1,2,8277,11,1,0,0,1,1,7.57482e-05,4,0.524341,0.000974687,2.004,7.931,10.8087,1,1,140.437,82.2486,0
4,1,1,1,10000,1,1,2,8277,12,1,0,0,1,1,5.00262e-08,4,0.506838,0.00107894,1.675,6.6325,42.3045,1,6,184.383,87.0399,0
4,1,1,1,10000,1,1,2,8277,13,1,0,0,1,1,1.67967e-05,4,0.613945,0.00112378,1.582,6.8779,69.7332,1,10,178.029,90.3176,0
4,1,1,1,10000,1,1,2,8277,14,1,0,0,1,1,6.09375e-05,4,0.616144,0.00131034,1.676,8.131,19.338,1,2,161.391,85.7426,0
4,1,1,1,10000,1,1,2,8277,15,1,0,0,1,1,6.63781e-05,4,0.458819,0.000881546,1.706,7.5556,41.8323,1,5,144.504,81.9664,0
4,1,1,1,10000,1,1,2,8277,16,1,0,0,1,1,6.08544e-05,4,0.507594,0.00100689,1.565,7.478,25.5316,1,3,153.888,86.6703,0
4,1,1,1,10000,1,1,2,8277,17,1,0,0,1,1,2.35044e-06,4,0.510614,0.000974426,1.542,5.687,8.87227,1,1,138.013,80.2482,0
4,1,1,1,10000,1,1,2,8277,18,1,0,0,1,1,2.75205e-08,4,0.479834,0.00106564,1.537,5.765,22.9836,1,3,166.871,87.0797,0
4,1,1,1,10000,1,1,2,8277,19,0,0,0,1,0,nan,4,0.497548,0.000929632,1.621,0,3.61453,1,0,35.5029,62.6019,0
4,1,1,1,10000,1,1,2,8277,20,1,0,0,1,1,3.19409e-06,4,0.492105,0.000946119,1.668,5.243,11.4531,1,1,137.883,78.7707,0
4,1,1,1,10000,1,1,2,8277,21,1,0,0,1,1,7.51805e-05,4,0.479696,0.00110041,1.614,7.668,14.0966,1,1,142.526,82.0313,0
4,1,1,1,10000,1,1,2,8277,22,1,0,0,1,1,7.21736e-05,4,0.544651,0.000923728,1.633,7.401,11.6992,1,1,140.395,82.2824,0
4,1,1,1,10000,1,1,2,8277,23,0,0,0,1,0,2.52692e+11,4,0.489345,0.00108277,1.611,0,14.5169,1,0,35.548,1576.51,0
4,1,1,1,10000,1,1,2,8277,24,0,0,0,1,0,nan,4,0.650417,0.00121759,1.6,0,5.07282,1,0,35.5029,62.6004,0
4,1,1,1,10000,1,1,2,8277,25,1,0,0,1,1,4.9457e-06,4,0.510226,0.00111695,1.656,7.327,14.4834,1,1,147.468,83.3062,0
4,1,1,1,10000,1,1,2,8277,26,0,0,0,1,0,2.52679e+11,4,0.500499,0.00135794,1.611,0,12.2019,1,0,35.5469,1572.68,0
4,1,1,1,10000,1,1,2,8277,27,1,0,0,1,1,9.23985e-05,4,0.557422,0.00125767,1.553,7.595,15.2456,1,1,139.828,82.3336,0
4,1,1,1,10000,1,1,2,8277,28,0,0,0,1,0,nan,4,0.536874,0.0010011,1.957,0,8.1957,1,0,35.5029,62.6037,0
4,1,1,1,10000,1,1,2,8277,29,1,0,0,1,1,7.67074e-05,4,0.545158,0.00120621,1.691,7.566,21.1715,1,2,169.298,86.0283,0
4,1,1,1,10000,0,1,1,9277,0,1,0,0,1,1,4.59453e-07,4,0.509278,0.00176419,1.461,7.26633,21.7699,1,3,45.5474,64.6046,0
4,1,1,1,10000,0,1,1,9277,1,0,0,0,1,0,nan,4,0.490387,0.00128674,1.489,0,2.40549,1,0,35.5029,62.6042,0
4,1,1,1,10000,0,1,1,9277,2,1,0,0,1,1,1.66186e-07,4,0.481047,0.000818246,1.496,5.985,24.4719,1,4,64.3135,66.4926,0
4,1,1,1,10000,0,1,1,9277,3,0,0,0,1,0,nan,4,0.464937,0.00095439,1.482,0,2.82088,1,0,35.5029,62.6034,0
4,1,1,1,10000,0,1,1,9277,4,0,0,0,1,0,nan,4,0.494078,0.000947899,1.554,0,2.98791,1,0,35.5029,62.6041,0
4,1,1,1,10000,0,1,1,9277,5,0,0,0,1,0,nan,4,0.517414,0.00116662,1.468,0,3.12237,1,0,35.5029,62.5998,0
4,1,1,1,10000,0,1,1,9277,6,1,0,0,1,1,1.71973e-07,4,0.48427,0.0011342,1.517,6.86767,40.6846,1,6,63.3041,66.7109,0
4,1,1,1,10000,0,1,1,9277,7,1,0,0,1,1,9.41456e-07,4,0.703999,0.00153819,2.083,8.72,19.3787,1,1,44.2878,61.9156,0
4,1,1,1,10000,0,1,1,9277,8,0,0,0,1,0,nan,4,0.604878,0.00107622,1.666,0,9.45662,1,0,35.5029,62.605,0
4,1,1,1,10000,0,1,1,9277,9,1,0,0,1,1,3.13205e-06,4,0.564492,0.00156293,1.566,6.9556,57.1254,1,5,42.9975,63.4733,0
4,1,1,1,10000,0,1,1,9277,10,1,0,0,1,1,7.96378e-07,4,0.555063,0.00119198,1.769,7.57,17.6449,1,1,44.078,61.8886,0
4,1,1,1,10000,0,1,1,9277,11,0,0,0,1,0,1.4255e+11,4,0.529553,0.00127798,1.723,0,15.5974,1,0,39.0671,2202.97,0
4,1,1,1,10000,0,1,1,9277,12,1,0,0,1,1,1.73797e-07,4,0.526181,0.00104465,2.285,4.9,12.4853,1,1,64.1372,64.8001,0
4,1,1,1,10000,0,1,1,9277,13,0,0,0,1,0,nan,4,0.511208,0.00105061,1.897,0,9.35468,1,0,35.5029,62.6036,0
4,1,1,1,10000,0,1,1,9277,14,1,0,0,1,1,1.89797e-06,4,0.566226,0.00122232,1.654,8.0095,29.3028,1,2,44.5574,63.1181,0
4,1,1,1,10000,0,1,1,9277,15,1,0,0,1,1,1.88266e-06,4,0.745275,0.00125536,2.335,8.984,18.2944,1,1,43.838,61.8078,0
4,1,1,1,10000,0,1,1,9277,16,1,0,0,1,1,6.73172e-07,4,1.04036,0.00154438,2.761,10.077,17.4129,1,1,44.4216,61.994,0
4,1,1,1,10000,0,1,1,9277,17,1,0,0,1,1,2.41682e-07,4,0.595713,0.00138953,2.085,8.88933,68.8122,1,6,42.9284,63.5628,0
4,1,1,1,10000,0,1,1,9277,18,0,0,0,1,0,nan,4,0.486204,0.00104544,1.718,0,10.3861,1,0,35.5029,62.6029,0
4,1,1,1,10000,0,1,1,9277,19,0,0,0,1,0,nan,4,0.544849,0.00119483,1.713,0,7.02564,1,0,35.5029,62.6067,0
4,1,1,1,10000,0,1,1,9277,20,1,1,1,1,1,1.1158e-07,4,0.539078,0.00106925,1.731,8.32787,140.32,1,15,40.2506,64.0772,0
4,1,1,1,10000,0,1,1,9277,21,1,0,0,1,1,1.72416e-07,4,0.560994,0.00129246,1.698,4.64825,23.4324,1,4,63.4165,68.4382,0
4,1,1,1,10000,0,1,1,9277,22,1,0,0,1,1,7.19722e-07,4,0.566238,0.00137806,1.993,7.965,13.4279,1,1,43.8076,61.8201,0
4,1,1,1,10000,0,1,1,9277,23,0,0,0,1,0,nan,4,0.626539,0.00127088,1.923,0,7.61107,1,0,35.5029,62.6034,0
4,1,1,1,10000,0,1,1,9277,24,0,0,0,1,0,nan,4,0.696117,0.00112812,1.939,0,9.44678,1,0,35.5029,62.602,0
4,1,1,1,10000,0,1,1,9277,25,1,0,0,1,1,5.40064e-07,4,0.769266,0.00148547,2.583,9.895,28.6237,1,2,43.6965,63.1059,0
4,1,1,1,10000,0,1,1,9277,26,1,0,0,1,1,6.804e-07,4,0.551241,0.0012901,1.873,9.44933,35.8426,1,3,43.4373,63.7385,0
4,1,1,1,10000,0,1,1,9277,27,1,0,0,1,1,7.85197e-07,4,0.726996,0.0014459,2.412,8.068,18.2177,1,1,44.3043,61.9451,0
4,1,1,1,10000,0,1,1,9277,28,1,0,0,1,1,7.16019e-07,4,0.546362,0.00139678,1.843,8.452,17.7432,1,1,43.7221,61.8098,0
4,1,1,1,10000,0,1,1,9277,29,0,0,0,1,0,nan,4,0.773839,0.00123193,1.875,0,8.84797,1,0,35.5029,62.6075,0
4,1,1,1,10000,0.5,1,1,10277,0,1,0,0,1,1,2.46749e-06,4,0.551187,0.00154378,1.527,9.1355,18.4735,1,2,137.782,84.0618,0
4,1,1,1,10000,0.5,1,1,10277,1,0,0,0,1,0,2.23254e+11,4,0.610553,0.0010952,1.72,0,10.5672,1,0,35.7091,1820.65,0
4,1,1,1,10000,0.5,1,1,10277,2,0,0,0,1,0,nan,4,0.587955,0.00119242,1.805,0,2.91459,1,0,35.5029,62.6053,0
4,1,1,1,10000,0.5,1,1,10277,3,1,0,0,1,1,1.3413e-05,4,0.57563,0.00151355,1.806,8.2765,17.6254,1,2,140.059,82.7781,0
4,1,1,1,10000,0.5,1,1,10277,4,1,0,0,1,1,2.92203e-06,4,0.560526,0.00139074,1.72,7.89,24.7464,1,3,137.925,88.0751,0
4,1,1,1,10000,0.5,1,1,10277,5,0,0,0,1,0,nan,4,0.609712,0.00152807,1.688,0,3.56733,1,0,35.5029,62.6033,0
4,1,1,1,10000,0.5,1,1,10277,6,0,0,0,1,0,nan,4,0.517532,0.0010665,1.67,0,3.61642,1,0,35.5029,62.6008,0
4,1,1,1,10000,0.5,1,1,10277,7,1,0,0,1,1,4.52072e-06,4,0.584986,0.00117205,1.694,8.025,12.0204,1,1,137.784,82.1961,0
4,1,1,1,10000,0.5,1,1,10277,8,0,0,0,1,0,nan,4,0.557773,0.0012679,1.891,0,4.32474,1,0,35.5029,62.6045,0
4,1,1,1,10000,0.5,1,1,10277,9,1,0,0,1,1,2.02296e-05,4,0.573018,0.000992085,1.775,7.49337,59.9702,1,8,106.367,85.0726,0
4,1,1,1,10000,0.5,1,1,10277,10,0,0,0,1,0,nan,4,0.579227,0.00115848,1.898,0,2.20252,1,0,35.5029,62.6037,0
4,1,1,1,10000,0.5,1,1,10277,11,1,0,0,1,1,6.66473e-05,4,0.546,0.00102331,1.772,8.3425,21.5451,1,2,138.638,86.1966,0
4,1,1,1,10000,0.5,1,1,10277,12,1,0,0,1,1,6.28031e-05,4,0.525875,0.00112028,1.906,7.7815,18.2646,1,2,141.771,84.0324,0
4,1,1,1,10000,0.5,1,1,10277,13,1,0,0,1,1,2.00987e-08,4,0.751751,0.00144677,1.746,7.39045,80.0718,1,11,159.652,92.9775,0
4,1,1,1,10000,0.5,1,1,10277,14,0,0,0,1,0,nan,4,0.536385,0.00103186,1.85,0,5.66497,1,0,35.5029,62.6038,0
4,1,1,1,10000,0.5,1,1,10277,15,1,0,0,1,1,5.14196e-06,4,0.619469,0.000959806,1.754,7.849,13.4305,1,1,137.785,81.1767,0
4,1,1,1,10000,0.5,1,1,10277,16,1,0,0,1,1,3.93002e-06,4,0.516729,0.0010357,1.801,7.72867,47.9196,1,6,137.788,85.1314,0
4,1,1,1,10000,0.5,1,1,10277,17,0,0,0,1,0,nan,4,0.539241,0.00166843,1.92,0,6.00333,1,0,35.5029,62.6035,0
4,1,1,1,10000,0.5,1,1,10277,18,1,0,0,1,1,1.39003e-07,4,0.594279,0.000982882,1.701,7.10825,32.2869,1,4,116.303,83.8973,0
4,1,1,1,10000,0.5,1,1,10277,19,1,0,0,1,1,5.59237e-07,4,0.567309,0.00123092,1.753,7.89367,27.9126,1,3,142.178,83.4448,0
4,1,1,1,10000,0.5,1,1,10277,20,0,0,0,1,0,nan,4,0.517141,0.00103218,1.748,0,6.26797,1,0,35.5029,62.6038,0
4,1,1,1,10000,0.5,1,1,10277,21,0,0,0,1,0,nan,4,0.50818,0.00113421,1.699,0,4.18503,1,0,35.5029,62.6021,0
4,1,1,1,10000,0.5,1,1,10277,22,0,0,0,1,0,nan,4,0.523543,0.00114524,1.681,0,6.65226,1,0,35.5029,62.6051,0
4,1,1,1,10000,0.5,1,1,10277,23,1,0,0,1,1,2.85411e-06,4,0.47102,0.000989459,1.735,7.705,14.7553,1,1,137.81,81.5015,0
4,1,1,1,10000,0.5,1,1,10277,24,1,0,0,1,1,2.52106e-06,4,0.50606,0.000984108,1.676,7.74,12.4789,1,1,137.812,81.4792,0
4,1,1,1,10000,0.5,1,1,10277,25,1,0,0,1,1,3.39392e-06,4,0.527744,0.00128696,1.75,6.37367,43.6039,1,6,137.804,85.9533,0
4,1,1,1,10000,0.5,1,1,10277,26,1,0,0,1,1,3.52004e-06,4,0.486628,0.00107807,1.723,7.75,12.8027,1,1,137.777,79.6266,0
4,1,1,1,10000,0.5,1,1,10277,27,0,0,0,1,0,nan,4,0.578455,0.00109623,1.715,0,7.62947,1,0,35.5029,62.6023,0
4,1,1,1,10000,0.5,1,1,10277,28,0,0,0,1,0,nan,4,0.522444,0.00108841,1.73,0,7.78566,1,0,35.5029,62.6023,0
4,1,1,1,10000,0.5,1,1,10277,29,1,0,0,1,1,1.0199e-05,4,0.554253,0.00107616,1.65,5.93925,29.6591,1,4,124.666,81.9347,0
4,1,1,1,10000,1.5,1,1,11277,0,1,0,0,1,1,1.78575e-06,4,0.695864,0.00141281,1.595,7.63067,43.459,1,6,243.276,88.4009,0
4,1,1,1,10000,1.5,1,1,11277,1,0,0,0,1,0,2.67995e+11,4,0.501418,0.0012982,1.569,0,10.5533,1,0,35.5925,1395.81,0
4,1,1,1,10000,1.5,1,1,11277,2,0,0,0,1,0,nan,4,0.495085,0.00105311,1.703,0,2.80719,1,0,35.5029,62.6014,0
4,1,1,1,10000,1.5,1,1,11277,3,1,0,0,1,1,7.61368e-05,4,0.547123,0.00131615,1.675,8.80825,33.7488,1,4,247.795,100.8,0
4,1,1,1,10000,1.5,1,1,11277,4,1,0,0,1,1,7.71223e-05,4,0.567649,0.00126415,1.666,7.86733,26.888,1,3,228.18,96.4026,0
4,1,1,1,10000,1.5,1,1,11277,5,1,0,0,1,1,7.21392e-05,4,0.693587,0.00113296,1.719,7.929,9.02523,1,1,164.44,86.6483,0
4,1,1,1,10000,1.5,1,1,11277,6,1,0,0,1,1,7.07186e-05,4,0.533254,0.00129008,1.711,10.683,14.7196,1,1,148.045,85.2681,0
4,1,1,1,10000,1.5,1,1,11277,7,1,0,0,1,1,6.66742e-05,4,0.64525,0.00131578,2.414,8.585,44.3044,1,5,214.907,97.465,0
4,1,1,1,10000,1.5,1,1,11277,8,1,0,0,1,1,6.94797e-05,4,0.748534,0.00176938,2.239,10.509,16.2231,1,1,173.299,85.9461,0
4,1,1,1,10000,1.5,1,1,11277,9,1,0,0,1,1,7.02236e-05,4,0.963906,0.00147583,1.873,10.28,24.4075,1,2,220.464,94.4609,0
