4,1,1,1,10000,1,1,1,1,0,1277,54,0,0,0,1,0,2.52199e+11,4,0.318184,0.000735461,1.254,0,15.8369,1,0,35.5583,1578.38,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,55,1,1,1,1,1,4.97366e-05,4,0.32033,0.000888627,1.285,5.5118,90.8736,1,15,140.274,82.7762,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,56,0,0,0,1,0,2.52297e+11,4,0.317633,0.000735122,1.215,0,15.7335,1,0,35.5591,1580.19,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,57,1,0,0,1,1,2.83073e-06,4,0.334177,0.000760028,1.315,5.712,16.281,1,1,137.818,82.0675,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,58,1,0,0,1,1,6.41398e-05,4,0.352546,0.000917523,1.257,5.72614,49.6447,1,7,175.53,89.392,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,59,1,0,0,1,1,6.38656e-05,4,0.317162,0.00123497,1.351,5.838,21.8328,1,2,195.036,89.2342,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,60,1,0,0,1,1,7.96642e-05,4,0.326291,0.000726207,1.292,5.8428,39.6006,1,5,140.125,82.7107,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,61,1,0,0,1,1,6.73053e-05,4,0.324081,0.000811362,1.33,6.0285,22.4839,1,2,139.16,86.5262,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,62,1,0,0,1,1,8.10014e-06,4,0.33372,0.000900295,1.333,5.63,22.7668,1,2,147.557,84.9158,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,63,0,0,0,1,0,2.5231e+11,4,0.324592,0.000813179,1.3,0,16.4912,1,0,35.5575,1579.27,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,64,1,0,0,1,1,6.05747e-05,4,0.325588,0.000745932,1.244,5.71064,73.0374,1,11,210.243,97.35,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,65,0,0,0,1,0,2.52432e+11,4,0.322502,0.000830961,1.261,0,16.7352,1,0,35.5587,1575.82,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,66,0,0,0,1,0,2.52365e+11,4,0.315976,0.000772908,1.312,0,17.556,1,0,35.557,1576.18,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,67,1,0,0,1,1,7.87456e-05,4,0.317786,0.000772118,1.257,5.69878,61.9072,1,9,212.019,96.3826,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,68,1,0,0,1,1,7.68563e-05,4,0.316372,0.000737465,1.277,5.73657,50.8699,1,7,153.614,88.1088,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,69,0,0,0,1,0,nan,4,0.324625,0.000937642,1.25,0,12.1767,1,0,35.5029,62.6022,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,70,1,0,0,1,1,6.65438e-05,4,0.321315,0.00121658,1.312,5.8495,23.6774,1,2,147.918,85.9248,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,71,0,0,0,1,0,nan,4,0.312972,0.000759226,1.302,0,12.5488,1,0,35.5029,62.6032,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,72,0,0,0,1,0,nan,4,0.322908,0.000723692,1.351,0,12.2684,1,0,35.5029,62.6053,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,73,1,0,0,1,1,7.5832e-05,4,0.324094,0.000704297,1.315,5.78133,29.7399,1,3,174.055,90.5321,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,74,1,0,0,1,1,6.64499e-05,4,0.326236,0.00073561,1.244,5.59136,73.3077,1,11,191.366,91.007,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,75,1,0,0,1,1,7.53168e-05,4,0.327915,0.000741811,1.341,5.779,18.4155,1,1,138.711,82.8005,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,76,1,0,0,1,1,2.31605e-06,4,0.318793,0.000811731,1.352,5.801,19.3147,1,1,137.794,79.9791,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,77,0,0,0,1,0,nan,4,0.338717,0.000803278,1.296,0,12.8633,1,0,35.5029,62.6041,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,78,0,0,0,1,0,2.52213e+11,4,0.310361,0.000716758,1.32,0,19.6515,1,0,35.5559,1574.34,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,79,1,0,0,1,1,6.49865e-05,4,0.326494,0.000814275,1.352,5.6726,40.8461,1,5,137.835,80.0681,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,80,0,0,0,1,0,nan,4,0.315394,0.00078686,1.331,0,14.0974,1,0,35.5029,62.6073,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,81,0,0,0,1,0,2.5256e+11,4,0.324103,0.00074219,1.303,0,19.3678,1,0,35.5508,1573.48,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,82,1,0,0,1,1,6.48553e-05,4,0.320134,0.000737317,1.259,5.49425,35.5571,1,4,184.857,90.5125,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,83,1,0,0,1,1,6.6052e-05,4,0.331522,0.000759632,1.312,5.86267,31.3572,1,3,162.356,88.4478,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,84,1,0,0,1,1,6.05835e-05,4,0.324667,0.00076939,1.281,5.70814,53.0472,1,7,165.509,88.3741,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,85,1,0,0,1,1,2.08856e-08,4,0.31215,0.000723902,1.294,5.6153,69.5573,1,10,191.156,91.6836,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,86,0,0,0,1,0,nan,4,0.319648,0.000766157,1.316,0,14.9024,1,0,35.5029,62.6028,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,87,0,0,0,1,0,nan,4,0.312747,0.000725241,1.411,0,14.4626,1,0,35.5029,62.6029,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,88,1,0,0,1,1,6.45592e-05,4,0.325403,0.000756273,1.334,4.82371,48.5579,1,7,155.282,88.7219,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,89,0,0,0,1,0,nan,4,0.322612,0.000774481,1.318,0,14.5634,1,0,35.5029,62.6014,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,90,1,0,0,1,1,6.15548e-05,4,0.363894,0.000966141,1.407,5.88833,32.7344,1,3,158.331,88.1902,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,91,0,0,0,1,0,nan,4,0.318598,0.000800679,1.304,0,15.5902,1,0,35.5029,62.6027,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,92,1,0,0,1,1,3.60242e-05,4,0.325191,0.000755963,1.321,5.46108,80.2983,1,12,191.957,90.7962,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,93,0,0,0,1,0,nan,4,0.318224,0.000746539,1.296,0,15.725,1,0,35.5029,62.6069,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,94,1,0,0,1,1,4.16585e-06,4,0.28279,0.000709604,1.157,4.423,22.6391,1,2,147.759,86.1047,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,95,1,0,0,1,1,6.48859e-05,4,0.311597,0.000732139,1.368,5.804,28.8751,1,2,147.79,86.1096,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,96,1,0,0,1,1,6.06866e-05,4,0.287663,0.000664506,1.335,5.5015,37.7139,1,4,184.223,88.2598,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,97,0,0,0,1,0,2.52205e+11,4,0.314035,0.000868738,1.285,0,21.9711,1,0,35.557,1583.47,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,98,1,0,0,1,1,7.12168e-05,4,0.315758,0.000740855,1.316,5.739,21.6176,1,1,138.737,81.6374,1,0,1,0,0
4,1,1,1,10000,1,1,1,1,0,1277,99,1,0,0,1,1,7.10276e-05,4,0.3219,0.000735594,1.299,5.803,22.8968,1,1,138.713,82.6341,1,0,1,0,0
